ticket_id,created_at,category,channel,priority
18493,2024-06-05 11:00:00,technical,email,low
18494,2024-06-05 20:00:00,technical,email,high
18495,2024-06-05 10:00:00,billing,email,high
18496,2024-06-05 08:00:00,account,email,high
18497,2024-06-05 13:00:00,technical,email,medium
18498,2024-06-05 13:00:00,billing,chat,low
18499,2024-06-05 11:00:00,general,phone,low
18500,2024-06-05 11:00:00,account,email,high
18501,2024-06-05 22:00:00,billing,chat,medium
18502,2024-06-05 15:00:00,billing,email,medium
18503,2024-06-05 04:00:00,account,email,low
18504,2024-06-05 08:00:00,technical,chat,medium
18505,2024-06-05 23:00:00,general,chat,high
18506,2024-06-05 15:00:00,billing,phone,high
18507,2024-06-05 20:00:00,technical,phone,high
18508,2024-06-05 09:00:00,technical,phone,high
18509,2024-06-05 15:00:00,account,email,medium
18510,2024-06-05 14:00:00,general,email,high
18511,2024-06-05 09:00:00,technical,email,high
18512,2024-06-05 12:00:00,general,chat,low
18513,2024-06-05 13:00:00,account,email,medium
18514,2024-06-05 11:00:00,technical,email,high
18515,2024-06-05 17:00:00,general,phone,high
18516,2024-06-05 17:00:00,account,phone,low
18517,2024-06-05 18:00:00,billing,chat,low
18518,2024-06-05 16:00:00,billing,phone,high
18519,2024-06-05 11:00:00,account,chat,high
18520,2024-06-05 10:00:00,general,chat,high
18521,2024-06-05 17:00:00,account,email,high
18522,2024-06-05 11:00:00,technical,chat,medium
18523,2024-06-05 08:00:00,technical,email,low
18524,2024-06-05 12:00:00,technical,email,low
18525,2024-06-05 05:00:00,general,email,high
18526,2024-06-05 14:00:00,general,email,high
18527,2024-06-05 09:00:00,general,phone,medium
18528,2024-06-05 08:00:00,account,chat,high
18529,2024-06-05 22:00:00,general,chat,medium
18530,2024-06-05 15:00:00,account,email,high
18531,2024-06-05 15:00:00,billing,chat,high
18532,2024-06-05 13:00:00,technical,phone,medium
18533,2024-06-05 17:00:00,general,chat,low
18534,2024-06-05 15:00:00,general,phone,low
18535,2024-06-05 13:00:00,technical,chat,high
18536,2024-06-05 22:00:00,billing,phone,low
18537,2024-06-05 07:00:00,account,email,high
18538,2024-06-05 21:00:00,account,phone,high
18539,2024-06-05 10:00:00,account,phone,low
18540,2024-06-05 12:00:00,billing,phone,high
18541,2024-06-05 04:00:00,billing,chat,medium
18542,2024-06-05 12:00:00,general,email,high
18543,2024-06-05 13:00:00,account,email,low
18544,2024-06-05 23:00:00,general,phone,medium
18545,2024-06-05 23:00:00,general,chat,high
18546,2024-06-05 22:00:00,billing,phone,high
18547,2024-06-05 09:00:00,account,email,high
18548,2024-06-05 23:00:00,account,phone,medium
18549,2024-06-05 11:00:00,account,chat,low
18550,2024-06-05 18:00:00,technical,email,medium
18551,2024-06-05 08:00:00,account,email,medium
18552,2024-06-05 12:00:00,account,email,high
18553,2024-06-05 22:00:00,technical,email,medium
18554,2024-06-05 21:00:00,account,chat,high
18555,2024-06-05 14:00:00,technical,email,medium
18556,2024-06-05 15:00:00,billing,chat,low
18557,2024-06-05 07:00:00,account,email,high
18558,2024-06-05 14:00:00,technical,chat,low
18559,2024-06-05 13:00:00,account,email,high
18560,2024-06-05 03:00:00,account,email,low
18561,2024-06-05 04:00:00,billing,phone,low
18562,2024-06-05 04:00:00,account,phone,medium
18563,2024-06-05 14:00:00,technical,phone,low
18564,2024-06-05 05:00:00,account,email,high
18565,2024-06-05 11:00:00,billing,phone,low
18566,2024-06-05 10:00:00,technical,chat,low
18567,2024-06-05 12:00:00,general,chat,high
18568,2024-06-05 14:00:00,general,chat,medium
18569,2024-06-05 14:00:00,general,email,medium
18570,2024-06-05 12:00:00,general,phone,high
18571,2024-06-05 11:00:00,general,chat,medium
18572,2024-06-05 10:00:00,technical,phone,medium
18573,2024-06-05 18:00:00,technical,email,medium
18574,2024-06-05 09:00:00,billing,chat,high
18575,2024-06-05 08:00:00,billing,phone,low
18576,2024-06-05 15:00:00,billing,phone,low
18577,2024-06-05 10:00:00,billing,email,medium
18578,2024-06-05 17:00:00,account,phone,low
18579,2024-06-05 09:00:00,account,chat,high
18580,2024-06-05 14:00:00,account,email,low
18581,2024-06-05 01:00:00,billing,phone,high
18582,2024-06-05 10:00:00,general,chat,high
18583,2024-06-05 09:00:00,billing,email,medium
18584,2024-06-05 16:00:00,account,phone,low
18585,2024-06-05 22:00:00,billing,phone,high
18586,2024-06-05 11:00:00,billing,chat,low
18587,2024-06-05 16:00:00,technical,phone,low
18588,2024-06-05 14:00:00,account,phone,low
18589,2024-06-05 22:00:00,billing,chat,high
18590,2024-06-05 16:00:00,technical,email,high
18591,2024-06-05 03:00:00,general,chat,low
18592,2024-06-05 14:00:00,account,email,low
18593,2024-06-05 12:00:00,billing,email,medium
18594,2024-06-05 00:00:00,billing,phone,medium
18595,2024-06-05 08:00:00,technical,email,low
18596,2024-06-05 20:00:00,account,chat,low
18597,2024-06-05 21:00:00,technical,email,medium
18598,2024-06-05 15:00:00,general,phone,medium
18599,2024-06-05 23:00:00,billing,chat,medium
18600,2024-06-05 16:00:00,billing,chat,medium
18601,2024-06-05 00:00:00,account,phone,low
18602,2024-06-05 09:00:00,account,email,medium
18603,2024-06-06 06:00:00,technical,chat,low
18604,2024-06-06 15:00:00,account,chat,low
18605,2024-06-06 08:00:00,account,email,medium
18606,2024-06-06 00:00:00,technical,chat,medium
18607,2024-06-06 20:00:00,billing,phone,low
18608,2024-06-06 13:00:00,billing,chat,low
18609,2024-06-06 11:00:00,general,email,low
18610,2024-06-06 15:00:00,account,email,low
18611,2024-06-06 09:00:00,billing,phone,medium
18612,2024-06-06 22:00:00,technical,phone,medium
18613,2024-06-06 02:00:00,billing,chat,low
18614,2024-06-06 13:00:00,account,phone,low
18615,2024-06-06 15:00:00,account,email,low
18616,2024-06-06 11:00:00,general,email,high
18617,2024-06-06 15:00:00,general,chat,low
18618,2024-06-06 21:00:00,account,phone,medium
18619,2024-06-06 15:00:00,technical,chat,medium
18620,2024-06-06 09:00:00,technical,email,high
18621,2024-06-06 12:00:00,billing,chat,low
18622,2024-06-06 20:00:00,general,email,low
18623,2024-06-06 11:00:00,technical,email,medium
18624,2024-06-06 14:00:00,technical,chat,high
18625,2024-06-06 11:00:00,billing,phone,high
18626,2024-06-06 04:00:00,account,chat,high
18627,2024-06-06 02:00:00,technical,chat,low
18628,2024-06-06 22:00:00,general,phone,low
18629,2024-06-06 13:00:00,general,phone,high
18630,2024-06-06 04:00:00,technical,chat,low
18631,2024-06-06 18:00:00,technical,chat,low
18632,2024-06-06 12:00:00,billing,phone,low
18633,2024-06-06 15:00:00,technical,email,high
18634,2024-06-06 05:00:00,billing,phone,medium
18635,2024-06-06 20:00:00,billing,email,high
18636,2024-06-06 13:00:00,billing,email,high
18637,2024-06-06 15:00:00,general,phone,low
18638,2024-06-06 01:00:00,technical,phone,high
18639,2024-06-06 09:00:00,technical,phone,high
18640,2024-06-06 08:00:00,general,chat,high
18641,2024-06-06 21:00:00,billing,chat,high
18642,2024-06-06 07:00:00,account,phone,low
18643,2024-06-06 14:00:00,account,chat,high
18644,2024-06-06 01:00:00,technical,chat,high
18645,2024-06-06 07:00:00,account,email,low
18646,2024-06-06 09:00:00,general,chat,medium
18647,2024-06-06 15:00:00,technical,chat,low
18648,2024-06-06 15:00:00,general,phone,high
18649,2024-06-06 22:00:00,general,chat,medium
18650,2024-06-06 20:00:00,billing,email,low
18651,2024-06-06 03:00:00,account,email,low
18652,2024-06-06 17:00:00,technical,phone,medium
18653,2024-06-06 11:00:00,technical,chat,low
18654,2024-06-06 18:00:00,billing,phone,medium
18655,2024-06-06 03:00:00,general,chat,medium
18656,2024-06-06 16:00:00,technical,phone,medium
18657,2024-06-06 06:00:00,general,chat,high
18658,2024-06-06 09:00:00,billing,email,medium
18659,2024-06-06 01:00:00,billing,phone,high
18660,2024-06-06 04:00:00,technical,chat,low
18661,2024-06-06 11:00:00,technical,phone,medium
18662,2024-06-06 16:00:00,billing,phone,high
18663,2024-06-06 15:00:00,technical,email,high
18664,2024-06-06 08:00:00,billing,chat,medium
18665,2024-06-06 06:00:00,technical,email,high
18666,2024-06-06 10:00:00,technical,phone,low
18667,2024-06-06 19:00:00,general,chat,low
18668,2024-06-06 03:00:00,general,phone,low
18669,2024-06-06 12:00:00,billing,email,medium
18670,2024-06-06 03:00:00,technical,phone,medium
18671,2024-06-06 11:00:00,billing,phone,low
18672,2024-06-06 05:00:00,general,phone,medium
18673,2024-06-06 03:00:00,billing,phone,high
18674,2024-06-06 07:00:00,general,phone,medium
18675,2024-06-06 08:00:00,billing,email,low
18676,2024-06-06 09:00:00,account,email,high
18677,2024-06-06 13:00:00,technical,phone,low
18678,2024-06-06 02:00:00,technical,phone,high
18679,2024-06-06 03:00:00,general,chat,medium
18680,2024-06-06 07:00:00,technical,chat,low
18681,2024-06-06 18:00:00,general,email,low
18682,2024-06-06 13:00:00,technical,phone,high
18683,2024-06-06 15:00:00,account,email,medium
18684,2024-06-06 10:00:00,general,phone,medium
18685,2024-06-06 08:00:00,general,chat,low
18686,2024-06-06 01:00:00,account,chat,low
18687,2024-06-06 11:00:00,billing,phone,low
18688,2024-06-06 12:00:00,account,email,high
18689,2024-06-06 19:00:00,billing,phone,low
18690,2024-06-06 19:00:00,billing,chat,high
18691,2024-06-06 10:00:00,technical,chat,low
18692,2024-06-06 10:00:00,billing,chat,medium
18693,2024-06-06 06:00:00,general,chat,medium
18694,2024-06-06 08:00:00,billing,phone,high
18695,2024-06-06 21:00:00,account,email,low
18696,2024-06-06 05:00:00,account,email,medium
18697,2024-06-06 22:00:00,billing,chat,low
18698,2024-06-06 12:00:00,account,email,high
18699,2024-06-06 11:00:00,technical,phone,high
18700,2024-06-06 06:00:00,billing,chat,medium
18701,2024-06-06 14:00:00,billing,phone,low
18702,2024-06-06 11:00:00,billing,phone,medium
18703,2024-06-06 10:00:00,technical,chat,medium
18704,2024-06-06 08:00:00,account,phone,low
18705,2024-06-06 02:00:00,technical,email,low
18706,2024-06-06 12:00:00,general,chat,medium
18707,2024-06-06 09:00:00,billing,email,medium
18708,2024-06-06 14:00:00,general,chat,medium
18709,2024-06-06 14:00:00,account,email,high
18710,2024-06-06 09:00:00,billing,chat,low
18711,2024-06-06 14:00:00,general,chat,high
18712,2024-06-06 08:00:00,technical,phone,low
18713,2024-06-06 15:00:00,account,chat,medium
18714,2024-06-06 00:00:00,technical,email,high
18715,2024-06-06 06:00:00,account,email,high
18716,2024-06-06 08:00:00,technical,phone,medium
18717,2024-06-06 15:00:00,billing,email,high
18718,2024-06-06 02:00:00,billing,email,medium
18719,2024-06-06 07:00:00,general,chat,high
18720,2024-06-06 10:00:00,general,chat,medium
18721,2024-06-06 00:00:00,general,chat,medium
18722,2024-06-06 15:00:00,technical,chat,low
18723,2024-06-06 12:00:00,account,email,medium
18724,2024-06-06 20:00:00,general,chat,low
18725,2024-06-06 01:00:00,technical,chat,low
18726,2024-06-06 08:00:00,billing,email,low
18727,2024-06-06 15:00:00,general,phone,low
18728,2024-06-06 14:00:00,billing,email,medium
18729,2024-06-06 08:00:00,billing,email,low
18730,2024-06-06 13:00:00,billing,email,high
18731,2024-06-07 15:00:00,technical,email,high
18732,2024-06-07 06:00:00,technical,email,medium
18733,2024-06-07 23:00:00,billing,chat,low
18734,2024-06-07 09:00:00,billing,phone,medium
18735,2024-06-07 11:00:00,account,chat,high
18736,2024-06-07 08:00:00,account,email,medium
18737,2024-06-07 13:00:00,general,email,high
18738,2024-06-07 02:00:00,billing,chat,medium
18739,2024-06-07 05:00:00,account,chat,medium
18740,2024-06-07 15:00:00,billing,chat,low
18741,2024-06-07 07:00:00,account,phone,high
18742,2024-06-07 08:00:00,general,phone,low
18743,2024-06-07 15:00:00,general,phone,low
18744,2024-06-07 03:00:00,technical,phone,low
18745,2024-06-07 11:00:00,general,phone,medium
18746,2024-06-07 00:00:00,technical,chat,low
18747,2024-06-07 09:00:00,billing,chat,medium
18748,2024-06-07 14:00:00,billing,email,high
18749,2024-06-07 03:00:00,general,email,high
18750,2024-06-07 19:00:00,technical,phone,high
18751,2024-06-07 20:00:00,account,chat,medium
18752,2024-06-07 04:00:00,account,phone,low
18753,2024-06-07 23:00:00,billing,phone,high
18754,2024-06-07 09:00:00,account,chat,high
18755,2024-06-07 03:00:00,general,chat,high
18756,2024-06-07 00:00:00,technical,email,high
18757,2024-06-07 10:00:00,general,chat,medium
18758,2024-06-07 13:00:00,technical,phone,low
18759,2024-06-07 09:00:00,billing,email,low
18760,2024-06-07 17:00:00,account,phone,medium
18761,2024-06-07 14:00:00,general,email,high
18762,2024-06-07 10:00:00,account,chat,medium
18763,2024-06-07 15:00:00,technical,phone,high
18764,2024-06-07 21:00:00,technical,phone,high
18765,2024-06-07 03:00:00,general,email,medium
18766,2024-06-07 09:00:00,billing,phone,low
18767,2024-06-07 11:00:00,account,chat,medium
18768,2024-06-07 11:00:00,technical,phone,medium
18769,2024-06-07 12:00:00,account,chat,medium
18770,2024-06-07 09:00:00,technical,email,high
18771,2024-06-07 14:00:00,technical,phone,medium
18772,2024-06-07 13:00:00,technical,phone,high
18773,2024-06-07 13:00:00,billing,email,low
18774,2024-06-07 04:00:00,account,phone,low
18775,2024-06-07 11:00:00,general,phone,medium
18776,2024-06-07 10:00:00,technical,email,medium
18777,2024-06-07 11:00:00,general,phone,high
18778,2024-06-07 20:00:00,billing,chat,low
18779,2024-06-07 11:00:00,technical,email,medium
18780,2024-06-07 00:00:00,general,chat,high
18781,2024-06-07 11:00:00,billing,phone,high
18782,2024-06-07 16:00:00,general,email,low
18783,2024-06-07 15:00:00,billing,chat,medium
18784,2024-06-07 12:00:00,account,phone,high
18785,2024-06-07 08:00:00,general,phone,high
18786,2024-06-07 11:00:00,technical,phone,medium
18787,2024-06-07 12:00:00,technical,phone,medium
18788,2024-06-07 23:00:00,general,chat,high
18789,2024-06-07 13:00:00,technical,phone,low
18790,2024-06-07 14:00:00,account,chat,high
18791,2024-06-07 11:00:00,billing,phone,high
18792,2024-06-07 10:00:00,account,phone,medium
18793,2024-06-07 16:00:00,account,email,high
18794,2024-06-07 11:00:00,technical,phone,high
18795,2024-06-07 23:00:00,general,email,high
18796,2024-06-07 11:00:00,technical,phone,medium
18797,2024-06-07 02:00:00,general,chat,high
18798,2024-06-07 14:00:00,billing,phone,low
18799,2024-06-07 01:00:00,account,chat,high
18800,2024-06-07 08:00:00,general,email,low
18801,2024-06-07 10:00:00,general,chat,low
18802,2024-06-07 15:00:00,technical,phone,high
18803,2024-06-07 11:00:00,technical,email,medium
18804,2024-06-07 01:00:00,technical,email,medium
18805,2024-06-07 13:00:00,billing,chat,high
18806,2024-06-07 10:00:00,billing,phone,low
18807,2024-06-07 20:00:00,account,phone,high
18808,2024-06-07 11:00:00,general,phone,medium
18809,2024-06-07 14:00:00,billing,email,medium
18810,2024-06-07 08:00:00,billing,phone,high
18811,2024-06-07 15:00:00,technical,email,medium
18812,2024-06-07 14:00:00,account,email,low
18813,2024-06-07 20:00:00,technical,phone,high
18814,2024-06-07 01:00:00,account,chat,medium
18815,2024-06-07 11:00:00,billing,phone,low
18816,2024-06-07 14:00:00,technical,chat,high
18817,2024-06-07 03:00:00,billing,chat,high
18818,2024-06-07 10:00:00,general,phone,medium
18819,2024-06-07 21:00:00,technical,chat,low
18820,2024-06-07 11:00:00,general,chat,low
18821,2024-06-07 23:00:00,technical,email,low
18822,2024-06-07 02:00:00,account,phone,low
18823,2024-06-07 14:00:00,billing,chat,high
18824,2024-06-07 13:00:00,general,chat,medium
18825,2024-06-07 12:00:00,account,chat,low
18826,2024-06-07 22:00:00,billing,chat,low
18827,2024-06-07 05:00:00,account,chat,high
18828,2024-06-07 19:00:00,general,phone,low
18829,2024-06-07 14:00:00,technical,chat,medium
18830,2024-06-07 08:00:00,technical,email,medium
18831,2024-06-07 20:00:00,billing,chat,low
18832,2024-06-07 11:00:00,account,chat,medium
18833,2024-06-07 16:00:00,billing,chat,low
18834,2024-06-07 10:00:00,general,phone,low
18835,2024-06-07 18:00:00,technical,phone,medium
18836,2024-06-07 13:00:00,general,chat,high
18837,2024-06-07 05:00:00,billing,phone,medium
18838,2024-06-07 13:00:00,technical,phone,medium
18839,2024-06-07 07:00:00,technical,chat,medium
18840,2024-06-07 10:00:00,account,email,medium
18841,2024-06-07 06:00:00,technical,phone,medium
18842,2024-06-07 00:00:00,account,phone,medium
18843,2024-06-07 08:00:00,general,email,low
18844,2024-06-07 12:00:00,general,email,medium
18845,2024-06-07 11:00:00,general,email,low
18846,2024-06-07 12:00:00,general,phone,medium
18847,2024-06-07 08:00:00,billing,phone,medium
18848,2024-06-07 14:00:00,account,email,high
18849,2024-06-07 14:00:00,billing,email,high
18850,2024-06-07 10:00:00,technical,chat,medium
18851,2024-06-07 19:00:00,technical,phone,medium
18852,2024-06-07 13:00:00,general,email,medium
18853,2024-06-07 14:00:00,technical,phone,high
18854,2024-06-07 09:00:00,general,chat,medium
18855,2024-06-07 00:00:00,general,chat,medium
18856,2024-06-07 18:00:00,billing,email,low
18857,2024-06-07 16:00:00,account,chat,low
18858,2024-06-07 04:00:00,account,chat,low
18859,2024-06-07 10:00:00,technical,chat,medium
18860,2024-06-07 14:00:00,billing,email,high
18861,2024-06-07 14:00:00,technical,chat,medium
18862,2024-06-08 22:00:00,general,chat,low
18863,2024-06-08 04:00:00,technical,phone,medium
18864,2024-06-08 11:00:00,general,chat,medium
18865,2024-06-08 03:00:00,technical,chat,medium
18866,2024-06-08 00:00:00,account,chat,high
18867,2024-06-08 20:00:00,account,email,low
18868,2024-06-08 16:00:00,account,phone,high
18869,2024-06-08 14:00:00,technical,phone,medium
18870,2024-06-08 18:00:00,account,phone,medium
18871,2024-06-08 16:00:00,account,email,medium
18872,2024-06-08 13:00:00,account,phone,low
18873,2024-06-08 17:00:00,technical,phone,low
18874,2024-06-08 10:00:00,account,chat,low
18875,2024-06-08 12:00:00,account,chat,medium
18876,2024-06-08 15:00:00,general,chat,medium
18877,2024-06-08 03:00:00,technical,phone,high
18878,2024-06-08 18:00:00,billing,email,high
18879,2024-06-08 06:00:00,general,chat,high
18880,2024-06-08 18:00:00,technical,chat,low
18881,2024-06-08 09:00:00,account,email,high
18882,2024-06-08 09:00:00,account,phone,low
18883,2024-06-08 02:00:00,general,email,medium
18884,2024-06-08 19:00:00,technical,chat,high
18885,2024-06-08 06:00:00,account,email,low
18886,2024-06-08 13:00:00,technical,phone,high
18887,2024-06-08 13:00:00,general,phone,low
18888,2024-06-08 09:00:00,account,chat,medium
18889,2024-06-08 23:00:00,technical,chat,low
18890,2024-06-08 02:00:00,technical,phone,medium
18891,2024-06-08 13:00:00,billing,chat,high
18892,2024-06-08 11:00:00,general,phone,high
18893,2024-06-08 08:00:00,general,phone,high
18894,2024-06-08 06:00:00,billing,phone,high
18895,2024-06-08 15:00:00,general,chat,low
18896,2024-06-08 20:00:00,account,phone,low
18897,2024-06-08 04:00:00,general,email,medium
18898,2024-06-08 07:00:00,general,chat,low
18899,2024-06-08 23:00:00,billing,chat,medium
18900,2024-06-08 00:00:00,general,email,medium
18901,2024-06-08 12:00:00,billing,chat,medium
18902,2024-06-08 12:00:00,billing,chat,low
18903,2024-06-08 08:00:00,billing,phone,medium
18904,2024-06-08 14:00:00,technical,chat,medium
18905,2024-06-08 21:00:00,billing,email,high
18906,2024-06-08 11:00:00,general,email,low
18907,2024-06-08 15:00:00,account,email,high
18908,2024-06-08 13:00:00,technical,email,high
18909,2024-06-08 11:00:00,billing,chat,medium
18910,2024-06-08 01:00:00,general,phone,low
18911,2024-06-08 15:00:00,general,email,medium
18912,2024-06-08 10:00:00,general,phone,high
18913,2024-06-08 08:00:00,general,chat,medium
18914,2024-06-08 21:00:00,technical,phone,low
18915,2024-06-08 15:00:00,technical,email,medium
18916,2024-06-08 22:00:00,general,phone,high
18917,2024-06-08 08:00:00,technical,email,medium
18918,2024-06-08 17:00:00,general,chat,high
18919,2024-06-08 13:00:00,general,chat,low
18920,2024-06-08 23:00:00,general,email,medium
18921,2024-06-08 21:00:00,general,email,high
18922,2024-06-08 22:00:00,account,phone,high
18923,2024-06-08 22:00:00,account,chat,high
18924,2024-06-08 00:00:00,technical,chat,medium
18925,2024-06-08 15:00:00,account,phone,low
18926,2024-06-08 08:00:00,technical,chat,low
18927,2024-06-08 14:00:00,billing,email,high
18928,2024-06-08 23:00:00,technical,chat,low
18929,2024-06-08 01:00:00,technical,chat,low
18930,2024-06-08 12:00:00,account,chat,medium
18931,2024-06-08 15:00:00,technical,chat,medium
18932,2024-06-08 08:00:00,billing,email,medium
18933,2024-06-08 08:00:00,account,phone,low
18934,2024-06-08 02:00:00,technical,email,high
18935,2024-06-08 03:00:00,billing,phone,medium
18936,2024-06-08 14:00:00,billing,chat,low
18937,2024-06-08 12:00:00,billing,chat,low
18938,2024-06-08 01:00:00,general,chat,medium
18939,2024-06-08 22:00:00,general,phone,high
18940,2024-06-08 14:00:00,technical,email,low
18941,2024-06-08 12:00:00,billing,chat,medium
18942,2024-06-08 08:00:00,account,email,high
18943,2024-06-08 14:00:00,technical,email,medium
18944,2024-06-08 10:00:00,account,email,medium
18945,2024-06-08 14:00:00,account,email,low
18946,2024-06-08 14:00:00,account,email,low
18947,2024-06-08 03:00:00,technical,phone,low
18948,2024-06-08 20:00:00,billing,email,low
18949,2024-06-08 11:00:00,account,chat,high
18950,2024-06-08 10:00:00,general,chat,medium
18951,2024-06-08 22:00:00,billing,chat,high
18952,2024-06-08 11:00:00,account,phone,medium
18953,2024-06-08 14:00:00,general,email,low
18954,2024-06-08 14:00:00,billing,phone,medium
18955,2024-06-08 06:00:00,billing,chat,medium
18956,2024-06-08 23:00:00,technical,chat,high
18957,2024-06-08 11:00:00,technical,email,low
18958,2024-06-08 10:00:00,billing,chat,low
18959,2024-06-08 20:00:00,account,chat,medium
18960,2024-06-08 12:00:00,general,email,medium
18961,2024-06-08 14:00:00,general,phone,high
18962,2024-06-08 17:00:00,technical,chat,high
18963,2024-06-08 08:00:00,general,email,medium
18964,2024-06-08 06:00:00,account,phone,medium
18965,2024-06-08 02:00:00,account,phone,high
18966,2024-06-08 19:00:00,billing,email,high
18967,2024-06-08 08:00:00,general,email,low
18968,2024-06-08 09:00:00,general,chat,low
18969,2024-06-08 09:00:00,technical,phone,low
18970,2024-06-08 09:00:00,general,phone,low
18971,2024-06-08 14:00:00,account,email,high
18972,2024-06-08 22:00:00,account,email,high
18973,2024-06-08 09:00:00,technical,email,low
18974,2024-06-08 10:00:00,technical,chat,medium
18975,2024-06-08 15:00:00,account,email,high
18976,2024-06-08 11:00:00,account,email,medium
18977,2024-06-08 21:00:00,general,phone,low
18978,2024-06-08 12:00:00,billing,phone,high
18979,2024-06-08 09:00:00,technical,phone,medium
18980,2024-06-08 22:00:00,technical,email,low
18981,2024-06-08 11:00:00,technical,email,low
18982,2024-06-08 08:00:00,technical,phone,high
18983,2024-06-08 07:00:00,technical,phone,high
18984,2024-06-08 23:00:00,billing,email,medium
18985,2024-06-08 15:00:00,billing,phone,high
18986,2024-06-08 10:00:00,account,phone,medium
18987,2024-06-08 17:00:00,account,chat,medium
18988,2024-06-08 12:00:00,billing,chat,high
18989,2024-06-08 09:00:00,billing,phone,high
18990,2024-06-08 15:00:00,general,phone,low
18991,2024-06-08 15:00:00,technical,email,medium
18992,2024-06-08 12:00:00,billing,email,medium
18993,2024-06-08 01:00:00,account,chat,high
18994,2024-06-08 03:00:00,billing,email,high
18995,2024-06-09 16:00:00,technical,email,medium
18996,2024-06-09 14:00:00,technical,email,medium
18997,2024-06-09 17:00:00,billing,chat,medium
18998,2024-06-09 14:00:00,account,email,low
18999,2024-06-09 19:00:00,billing,phone,low
19000,2024-06-09 06:00:00,billing,chat,medium
19001,2024-06-09 10:00:00,account,phone,high
19002,2024-06-09 11:00:00,technical,phone,low
19003,2024-06-09 09:00:00,general,phone,high
19004,2024-06-09 15:00:00,billing,phone,medium
19005,2024-06-09 20:00:00,billing,phone,low
19006,2024-06-09 10:00:00,technical,chat,medium
19007,2024-06-09 21:00:00,billing,chat,high
19008,2024-06-09 12:00:00,general,chat,high
19009,2024-06-09 12:00:00,technical,email,medium
19010,2024-06-09 13:00:00,account,phone,high
19011,2024-06-09 08:00:00,technical,chat,low
19012,2024-06-09 10:00:00,billing,email,medium
19013,2024-06-09 12:00:00,billing,email,low
19014,2024-06-09 21:00:00,account,phone,low
19015,2024-06-09 13:00:00,general,email,high
19016,2024-06-09 09:00:00,general,chat,low
19017,2024-06-09 00:00:00,account,chat,high
19018,2024-06-09 23:00:00,technical,phone,medium
19019,2024-06-09 11:00:00,general,email,low
19020,2024-06-09 21:00:00,billing,email,high
19021,2024-06-09 12:00:00,general,email,low
19022,2024-06-09 13:00:00,account,email,medium
19023,2024-06-09 14:00:00,technical,phone,low
19024,2024-06-09 09:00:00,account,email,low
19025,2024-06-09 14:00:00,account,chat,high
19026,2024-06-09 12:00:00,technical,chat,high
19027,2024-06-09 14:00:00,billing,chat,high
19028,2024-06-09 17:00:00,general,email,medium
19029,2024-06-09 07:00:00,general,chat,high
19030,2024-06-09 13:00:00,account,chat,medium
19031,2024-06-09 02:00:00,billing,phone,medium
19032,2024-06-09 04:00:00,technical,email,high
19033,2024-06-09 14:00:00,account,email,medium
19034,2024-06-09 02:00:00,general,phone,medium
19035,2024-06-09 13:00:00,billing,email,high
19036,2024-06-09 08:00:00,technical,chat,low
19037,2024-06-09 09:00:00,billing,phone,low
19038,2024-06-09 05:00:00,technical,phone,high
19039,2024-06-09 08:00:00,billing,phone,medium
19040,2024-06-09 16:00:00,general,chat,medium
19041,2024-06-09 13:00:00,billing,phone,high
19042,2024-06-09 21:00:00,account,email,low
19043,2024-06-09 01:00:00,account,phone,high
19044,2024-06-09 15:00:00,general,phone,high
19045,2024-06-09 14:00:00,billing,chat,high
19046,2024-06-09 08:00:00,technical,phone,medium
19047,2024-06-09 15:00:00,technical,phone,low
19048,2024-06-09 14:00:00,billing,phone,high
19049,2024-06-09 11:00:00,technical,chat,high
19050,2024-06-09 14:00:00,account,chat,high
19051,2024-06-09 11:00:00,technical,phone,high
19052,2024-06-09 09:00:00,billing,email,medium
19053,2024-06-09 11:00:00,billing,email,medium
19054,2024-06-09 19:00:00,general,email,low
19055,2024-06-09 10:00:00,technical,email,medium
19056,2024-06-09 10:00:00,general,phone,high
19057,2024-06-09 13:00:00,account,phone,medium
19058,2024-06-09 15:00:00,technical,phone,low
19059,2024-06-09 15:00:00,general,chat,high
19060,2024-06-09 00:00:00,general,phone,low
19061,2024-06-09 14:00:00,technical,chat,low
19062,2024-06-09 11:00:00,account,phone,high
19063,2024-06-09 12:00:00,billing,chat,low
19064,2024-06-09 12:00:00,account,email,high
19065,2024-06-09 15:00:00,billing,phone,low
19066,2024-06-09 17:00:00,technical,phone,high
19067,2024-06-09 13:00:00,general,email,medium
19068,2024-06-09 12:00:00,billing,email,low
19069,2024-06-09 10:00:00,account,phone,medium
19070,2024-06-09 05:00:00,account,phone,high
19071,2024-06-09 22:00:00,billing,phone,high
19072,2024-06-09 11:00:00,technical,phone,low
19073,2024-06-09 12:00:00,account,phone,low
19074,2024-06-09 15:00:00,billing,phone,high
19075,2024-06-09 02:00:00,account,phone,medium
19076,2024-06-09 18:00:00,technical,chat,medium
19077,2024-06-09 15:00:00,technical,phone,high
19078,2024-06-09 15:00:00,general,email,medium
19079,2024-06-09 00:00:00,account,chat,low
19080,2024-06-09 12:00:00,account,chat,low
19081,2024-06-09 02:00:00,technical,phone,high
19082,2024-06-09 12:00:00,general,email,low
19083,2024-06-09 14:00:00,billing,phone,low
19084,2024-06-09 04:00:00,technical,email,medium
19085,2024-06-09 14:00:00,technical,phone,medium
